product_name,overall_rating,rating,title,cleaned_review
MILTON Kool N Sporty 1150 ml Bottle Reviews,4.0,4,Good quality product,nice product value money
"pexpo Sports and Hiking Stainless Water,Chromo - Xtreme 1000 ml Bottle Reviews",4.1,5,Mind-blowing purchase,good bootle
MILTON Super 1000 Stainless Steel 1000 ml Bottle Reviews,3.9,4,Wonderful,nice bottle easy use recommended daily use
SPEEDEX Stainless Steel Thermosteel Vacuum Insulated Flask Hot and Cold Water Bottle 2200 ml Flask Reviews,4.2,1,Terrible product,sticker failed
"MILTON Prime 1000 Pet Water Bottle, 1 Piece, 1 Litre, Grey 1000 ml Bottle Reviews",4.4,3,Just okay,smelling like milk
MILTON Copper Charge 1000 930 ml Bottle Reviews,4.0,4,Pretty good,good quality lite product
"MILTON Handy 650 Stainless Water , 690 ml Bottle Reviews",4.1,5,Super!,good
MILTON VERTEX 500 500 ml Flask Reviews,4.4,5,Mind-blowing purchase,nice superrrrrrrr
LA'FORTE Original Heavy Gauge Copper Bottle With Shaker Lid 750 ml Bottle Reviews,4.1,5,Highly recommended,good products
AVATAR 1000 ML 162 ROPE STEEL WATER BOTTLE 1000 ml Bottle Reviews,4.0,5,Highly recommended,good product
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Terrific,nice
MILTON Bliss 600 Thermosteel Hot and Cold water 500 ml Flask Reviews,4.4,5,Just wow!,overall good quality product best gift
The Better Home 1000 Water | Rust & Leak Proof 100% Pure Copper 950 ml Bottle Reviews,3.9,5,Best in the market!,best kind appearance 5/5 quality 5/5 pocket friendly 4/5 finishing 5/5 material used 5/5 go without thaught
MILTON Thermosteel Glassy Drinking Cup Lid Pink 1000 ml Flask Reviews,4.5,5,Wonderful,nice product
"FITUP Hot & Cold Water,Drinks Storage Bottle And LED Display Temperature , Digital Time 500 ml Bottle Reviews",3.6,5,Wonderful,nice product
MANIBAM IMPEX Kawaii Water Bottle Straw and Sticker for Kids Girls 700ml 700 ml Bottle Reviews,4.0,5,Just wow!,cute love
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Perfect product!,cold hot trusted
MILTON Helix Pet Water 1000 ml Bottle Reviews,4.2,5,Highly recommended,nice
"MILTON Shine 800 Stainless Steel Water Bottle, Purple 700 ml Bottle Reviews",3.5,5,Just wow!,nice
Toqon Smart LED Water Bottle with Temperature Display 500 ml Bottle (Pack of 1) 500 ml Bottle Reviews,3.7,5,Brilliant,nice product
MILTON Elfin Thermostee 160 ml Bottle Reviews,4.2,5,Simply awesome,good
MILTON Glassy 1000 ml Flask Reviews,4.4,5,Must buy!,got thanks flipcart happy
"MILTON Vogue 750 Stainless Steel Water Bottle, Purple 750 ml Bottle Reviews",4.1,4,Worth the money,good ok price well
Trueware Ruff Tuff 1200 Insulated Stainless Steel Flask 1000 ml Flask Reviews,3.7,5,Terrific,nice good product
"pexpo Sports and Hiking Stainless Steel Water, Chromo 1000 ml Bottle Reviews",4.1,5,Mind-blowing purchase,good bootle
SeaRegal Motivational Plastic Water Bottle with Straw 2000 ml Bottle Reviews,4.4,5,Worth every penny,loved
pexpo 24 Hrs Hot & Cold ISI Certified with Jute-bag Flamingo Vacuum insulated Bottle 500 ml Flask Reviews,4.1,5,Highly recommended,super
cello H2O 1000 Glass Fridge Water Bottle with Plastic Cap | Light weight | Leak proof 920 ml Bottle Reviews,4.5,5,Worth every penny,nice product
"MILTON Shine 800 Stainless Steel Water Bottle, Purple 700 ml Bottle Reviews",3.5,5,Super!,nice bottle looks like insulation flask although design cool thought paint would come asap like saw reviews buying handling fell bench times single dent much durable months use still looks awesome new nice bottle timely delivery good bottle
SPEEDEX Stainless Steel Vacuum Insulated Hot & Cold Water Bottle Feather Touch Finish 1000 ml Flask Reviews,4.2,4,Delightful,good manufacturing prblm cap cap properly fit
"pexpo 24 Hrs Hot and Cold ISI Certified, Vacuum insulated Water Bottle Oreo-Steel Cap 1000 ml Flask Reviews",4.3,5,Brilliant,product good
The Better Home 500 Insulated Water Bottle 500ml | Stainless Steel Insualted Flask | Leak Proof 500 ml Bottle Reviews,4.3,5,Brilliant,product mind blowing finish colour superb worth buying highly recommend
"MILTON KIP SIP 1000 Pet Bottle, 1 Piece, 1 Ltr, Green 1000 ml Bottle Reviews",4.4,5,Great product,best quality
"pexpo 24 Hrs Hot and Cold ISI Certified , Oreo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Just wow!,product good quality bought product doubt quality using became sure quality go seeking water bottle suitable temperature hot cold
"pexpo 750ml 24 Hrs Hot & Cold ISI Certified , Electro Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,4,Really Nice,someone carry bottle suggest buy use bottle last days bottle keep cool plus hours ml bottle heavy design pretty good use cello bottle cost keep cool plus hours
vedanshstore Vedansh 100% Copper Water Bottle Leak Proof and Peacock design for dining (1 LTR ) 1000 ml Bottle Reviews,4.0,5,Mind-blowing purchase,good quality fevret
BOLDFIT 2. 2 Liters Water Bottle Gym Gallon 2200 ml Bottle Reviews,4.1,1,Did not meet expectations,low quality waste money
Aradhya Shoppe Stainless Steel Vacuum Flask with 3 set of Steel Cup Combo - 500ml 500 ml Flask Reviews,3.7,4,Value-for-money,good travelling person good design leak proof traveller person best
Pigeon Croma Azure 24 Hrs Hot & Cold Therminox Vaccum Insulated Flask 800 ml Flask Reviews,4.1,5,Fabulous!,nice pordct
"pexpo 500 ml 24 Hrs Hot & Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Must buy!,pexpo bottle extremely good design made material stores water cold long time
"pexpo 12 Hrs Hot and Cold Water Bottle,Stainless Vacuum Insulated Cameo 160 ml Flask Reviews",4.1,5,Best in the market!,amazing product
"AneriDEALS Golden Ring Clear Water Bottle for Fridge, Home, Office School Boy, Unbreakable 1000 ml Bottle Reviews",4.0,5,Excellent,ok
Snapple Hydra Summer Cool Stainless Steel Fridge Bottle 1000 ml Bottle Reviews,4.0,5,Terrific purchase,super quality good quality material used suggest buy company pricing high brand value
"cello Puro Steel-X Neo 900 Insulated Inner Steel Outer Plastic Water Bottle, 720 ml Bottle Reviews",4.0,5,Perfect product!,product good easy carry light weighted like product thanks flipkart
cello H2O Stainless Steel 1000 ml Bottle Reviews,4.0,2,Bad quality,bad
pexpo Insulated Warm And Cold School Kids Stereo 700 ml Bottle Reviews,3.7,4,Value-for-money,expected cap steel plastic quite disappointed overall product good
Plus Shine Stainless Steel Fridge Water Bottle Set of 3. 3000 ml Flask Reviews,3.8,1,Useless product,thin light like paper good quality waste
"pexpo 12 Hrs Hot and Cold Water Bottle,Stainless Vacuum Insulated Cameo 300 ml Flask Reviews",4.1,3,Nice,hot n cold ok
MILTON VOGUE 750 ml Bottle Reviews,4.1,5,Fabulous!,loved
SPEEDEX Stainless Steel Vacuum Insulated Hot & Cold Water Bottle Feather Touch Finish 1000 ml Flask Reviews,4.2,1,Worst experience ever!,water leakage problem cap color fading weight bulky
"NL Traders Water Bottle Leakproof Durable BPA Free Non-Toxic for office,gym Sports,School 1000 ml Bottle Reviews",3.9,5,Just wow!,good
pexpo Bravo Hot and Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.2,4,Pretty good,expected good quality
"pexpo 24 Hrs Hot and Cold ISI Certified , Evoke Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Classy product,good
cello Puro Steel-X Royce 900 | PU Insulation | Leak Proof | Wide Mouth | 730 ml Bottle Reviews,4.1,3,Does the job,bed product
"MILTON Kool Trendy 500 Insulated Water with Straw for Kids, Cherry 490 ml Bottle Reviews",4.3,5,Worth every penny,nice product
"pexpo 1000 ml Sports and Hiking Stainless Steel Water Bottle, Monaco 1000 ml Bottle Reviews",4.0,2,Not good,metal body good quality design look feel good
"MILTON Gripper 1000 Stainless Steel Water Bottle, 920 ml, Green 920 ml Bottle Reviews",3.9,5,Excellent,nice
MILTON Beverage Dispenser 2500 ml Flask Reviews,4.2,5,Terrific,good
MILTON VERTEX 1000 ml Flask Reviews,4.4,5,Fabulous!,useful worth product
cello Puro Steel-X Royce 600 | PU Insulation | Leak Proof | Wide Mouth | 540 ml Bottle Reviews,4.1,1,Waste of money!,waste money
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Perfect product!,amazing product
pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle with Jute-bag Fererro 1000 ml Flask Reviews,4.3,3,Nice,despite written product box website flask keeps hot liquid hrs hot original reality hotness provided flask maximum hrs company test product producing nonsense statement
cello Puro Steel-X Royce 900 | PU Insulation | Leak Proof | Wide Mouth | 730 ml Bottle Reviews,4.1,5,Best in the market!,outstanding
RK EMPIRE LargeCapacity Water Bottle Motivational travel bisycle gym trasparent home Straw 2000 ml Bottle Reviews,4.4,4,Very Good,overpriced useful
BOLDFIT Water 1000 ml Bottle Reviews,4.0,5,Great product,valuable
"pexpo Sports and Hiking Stainless Steel Water Bottle, Chromo 750 ml Bottle Reviews",4.1,4,Nice product,good quality
MILTON Bliss 600 Thermosteel Hot and Cold water 500 ml Flask Reviews,4.4,4,Nice product,ok good
"pexpo Thermosteel Water bottle, Hot and Cold with Jute-bag Vacuum Insulated Flamingo 1000 ml Flask Reviews",4.1,5,Super!,nice
MILTON Kip - Sip 1000 1000 ml Bottle Reviews,4.4,5,Great product,bottle super cool price go flipkart hats
pexpo 1000ml 24 Hrs Hot and Cold Flask with Jute-bag Vacuum Insulated Flamingo 1000 ml Flask Reviews,4.1,4,Nice product,fantastic superb product
LA'FORTE Original Heavy Gauge Copper Bottle With Shaker Lid 750 ml Bottle Reviews,4.1,5,Terrific purchase,amazing
"MILTON Kool Trendy 500 Insulated Water with Straw for Kids, Cherry 490 ml Bottle Reviews",4.3,5,Simply awesome,useful kids
pexpo 1000ml 24 Hrs Hot and Cold Flask with Jute-bag Vacuum Insulated Flamingo 1000 ml Flask Reviews,4.1,4,Really Nice,nice
"pexpo Stainless Steel Vacuum Insulated Cosmo Carafe, Hot and Cold Tea/Coffee 600 ml Flask Reviews",3.8,5,Terrific,kettle best quality leakage proofed traveling easy carry good easy clean also light weight love product much
"MILTON Kool Steelight 400 Insulated Inner Water Bottle for Kids, 404 ml Bottle Reviews",4.2,5,Classy product,robust bottle superb quality also holder got rs
MILTON Thermosteel Duo 1500 ml Flask Reviews,4.4,3,Fair,ok
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Awesome,good product use hot cold water
"MILTON Kool Hexone 600 Insulated Water , 465 ml 465 ml Bottle Reviews",4.1,4,Worth the money,value money
MILTON VERTEX 500 500 ml Flask Reviews,4.4,5,Perfect product!,nice
NIRLON Summer Cool Single Wall Stainless Fridge Water 1000 ml Bottle Reviews,4.0,5,Awesome,nice light product
Flipkart SmartBuy Designer Mosaic Water Bottle - 1000ml - PET Reviews,4.3,5,Simply awesome,excellent product quality superb colour aud design looks issue
MILTON Super 750 650 ml Bottle Reviews,3.8,3,Decent product,okok
"pexpo 1000 ml Sports and Hiking Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,4,Good quality product,good
pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle with Jute-bag Fererro 1000 ml Flask Reviews,4.3,5,Brilliant,nice quality first delivery thank flipkart
eTrack Stainless Steel Vacuum Flask with 3 set of Cup Combo 500 ml Flask Reviews,3.8,1,Horrible,normal bottle keep room temperature water flask bad material
"pexpo 1000 ml Fridge Stainless Steel Water Bottle, Chromo-Xtreme 1000 ml Bottle Reviews",4.1,5,Classy product,good product
"Bekner Thermosteel Flip Lid Flask,Hot&Cold 500 ml Flask Reviews",3.8,3,Decent product,good product
MILTON Super 1000 ml Bottle Reviews,3.9,5,Brilliant,nice
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Perfect product!,cold hot trusted
pexpo Bravo Hot and Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.2,5,Fabulous!,steel finish nice
Pigeon Aqua Galaxy 24 Hrs Hot & Cold Therminox Vaccum Insulated 750 ml Flask Reviews,4.1,5,Classy product,good quality product
MILTON Kool Trendy 400 370 ml Bottle Reviews,4.3,5,Fabulous!,good
AVATAR 500 ML 130 ROPE STEEL WATER BOTTLE PACK 2 500 ml Bottle Reviews,4.3,5,Super!,nice product helpful
"BOROSIL Grip n Sip Stainless Steel Water Bottle, Single Wall, BPA Free 750 ml Bottle Reviews",4.1,4,Pretty good,good item
MILTON Kool Convex 900 Insulated Inner Pet Water 700 ml Bottle Reviews,4.2,5,Mind-blowing purchase,good product
"cello H2O,1 Litre, Colour Assorted 1000 ml Bottle Reviews",4.5,5,Awesome,nice product
cello H2O 1000 Glass Fridge Water Bottle with Plastic Cap | Light weight | Leak proof 920 ml Bottle Reviews,4.5,4,Very Good,best value money product prettty
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Great product,excellent bottle want keep water temperature longer duration mom put hot water night still warm water night could sustain temperatures hours water still hot enough could drink directly needed mix regular water works really well got could get hot water drink anytime without needing go heat water still checked cold water w read
NIRLON Summer Cool Single Wall Stainless Steel Fridge 1000 ml Bottle Reviews,4.0,3,Fair,good product lowest price leak proof degin space cold warm water store bottle long time
pexpo Bravo Hot and Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.2,5,Highly recommended,bought pexpo bottle works really well keeps drinks hot cold full day like says also leak proof spills bag flask keeps water super hot half day also leakage carry easily quality superb choose best color opinion easy clean overall great buy anyone looking reliable water bottle
"pexpo 24 Hrs Hot and Cold ISI Certified ,Espresso Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,3,Good,ok
"ATROCK Oil Dispenser, Oil Container, Oil Can, Steel Oil Container, Oil Cooking Oil 2PCS 1000 ml Bottle Reviews",3.8,3,Good,bad product
"pexpo 1000 ml Fridge Stainless Steel Water Bottle, Chromo-Xtreme 1000 ml Bottle Reviews",4.1,5,Worth every penny,light capacity superb colour value money
"MILTON Copper Delight 1000 Water Bottle, Set of 2, 1.01 Litre Each, Copper 1010 ml Bottle Reviews",4.0,4,Really Nice,jenwin product value money pure copper metal bottle nice look
"MILTON Kool Trendy 500 Insulated Water with Straw for Kids, Cherry 490 ml Bottle Reviews",4.3,1,Unsatisfactory,use product
Pigeon by Pigeon Aqua 1000 ml Flask Reviews,4.0,5,Mind-blowing purchase,good
"MILTON Helix 1000 Pet ,1 Litre 1000 ml Bottle Reviews",4.2,5,Great product,good product
Snapple TAG Single Wall Stainless Steel Fridge/Gym/Home/Office Water Bottle 1000 ml Bottle Reviews,3.8,5,Terrific purchase,good quality
BELLERBIRD Premium Quality Unbreakable Material Round Shape H2o Water Bottle For Fridge 999 ml Bottle Reviews,4.1,5,Excellent,really superb thank u flip kart
pexpo 1000ml Vacuum Insulated Water Bottle with Jute-bag 24 Hrs Hot and Cold Fererro 1000 ml Flask Reviews,4.3,5,Brilliant,value money great design
pexpo Oslo 24 Hrs Hot & Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.3,5,Terrific purchase,wow product
MILTON Active 750 Stainless Steel Water Bottle 620 ml Bottle Reviews,3.9,2,Moderate,waste product weeks product full damaged leak bottom experience poor milton
"aybor Stainless Steel Travel Hot & Cold Water Bottle for Kids, Office 500 ml 500 ml Bottle Reviews",3.7,5,Excellent,best
BOLDFIT Water 1000 ml Bottle Reviews,4.0,5,Best in the market!,steel bottle good made high quality steel durable light weight easy carry use gym looks premium
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Best in the market!,beautiful
"pexpo 500 ml 24 Hrs Hot & Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Fabulous!,good made india product
pexpo Vacuum Insulated Water Bottle with Jute-bag 24 Hrs Hot and Cold Fererro 1500 ml Flask Reviews,4.3,3,Fair,good warm water upto hrs
MILTON Thermosteel Duo 750 DLX 700 ml Flask Reviews,4.4,5,Just wow!,highly recommended must branded product true description yes preserves temperature fluid hours bought three n gifted sister family ml n one happy
MILTON Kool & Sporty 1800ml 1800 ml Bottle Reviews,4.1,4,Good choice,good product
"pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle With Carry Handle, Echo 1800 ml Flask Reviews",4.3,5,Wonderful,nice product used good raw materials
MILTON Kool & Sporty 1800ml 1800 ml Bottle Reviews,4.1,5,Terrific purchase,satisfied
TUPPERWARE Round Fliptop Bottle Cool n Chic Rise n Shine 2pc 750 ml Bottle Reviews,4.6,3,Decent product,design bottle fades away days without washing hard brush bottles expensive live price quality plastic good though
"MILTON Helix 1000 Pet Water Bottle, Set of 3, 1 Litre Each, Green 1000 ml Bottle Reviews",4.2,5,Just wow!,good like thank u flipkart
"AneriDEALS Style Printed Water Bottle for Fridge, for Home, Office, Gym & School Boy 1000 ml Bottle Reviews",4.2,5,Highly recommended,really super product
"pexpo 500ml Thermosteel Vacuum Flask, 18 Hrs Hot and Cold with Zipper Bag Flip-Pro 500 ml Flask Reviews",4.0,5,Super!,quality awesome households
DPM LED temperature display I indicator water hot & cool 500 ml Bottle Reviews,3.7,5,Excellent,nice product thankyou flipkart
cello Puro Steel-X Royce 600 | PU Insulation | Leak Proof | Wide Mouth | 540 ml Bottle Reviews,4.1,5,Fabulous!,product really think try product got full steel inside
