product_name,overall_rating,rating,title,cleaned_review
cello Swift Pro Stainless Steel | Screw-Top Lid | Easy to Carry | Durable & Leakproof 890 ml Flask Reviews,4.3,4,Good choice,good product
"MILTON Super 750 Stainless Steel Water Bottle, Black 650 ml Bottle Reviews",3.9,5,Fabulous!,nice product
pexpo 1000ml Vacuum Insulated Water Bottle with Jute-bag 24 Hrs Hot and Cold Fererro 1000 ml Flask Reviews,4.3,4,Nice product,value mon
Anaro Pure Plain Copper Laquar Coated Handmade Premium quality (Joint Free) Bottle 1000 ml Bottle Reviews,3.8,4,Very Good,ok
"MILTON Aqua 1000 Water Bottle, Set of 2, 950 ml Each, Silver | Office | Fridge 950 ml Bottle Reviews",4.0,5,Must buy!,quality product worth money
"pexpo Thermosteel Water bottle, Hot and Cold with Jute-bag Vacuum Insulated Flamingo 1000 ml Flask Reviews",4.1,5,Fabulous!,super
MILTON Thermosteel Duo 1500 ml Flask Reviews,4.4,5,Must buy!,nice
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Awesome,awesome product
MILTON Atlantis-900 Thermosteel 750 ml Flask Reviews,4.3,4,Good choice,nice product
"pexpo 24 Hrs Hot & Cold ISI Certified Vacuum Insulated Ombre Steel Bottle,Electro 1000 ml Flask Reviews",4.3,5,Mind-blowing purchase,super
"MILTON Kool Hexone 1200 Insulated Water , 1.12 Litres 1120 ml Bottle Reviews",4.1,4,Good choice,good
MILTON VERTEX 500 500 ml Flask Reviews,4.4,5,Fabulous!,nice
"MILTON Helix 1000 Pet Water Bottle, Set of 6, 1 Litre Each, Green 1000 ml Bottle Reviews",4.2,4,Really Nice,best
MFD 20 Ltr Plastic Water JAR 20000 ml COMBO JAR 200000 ml Bottle Reviews,4.1,5,Perfect product!,go
MILTON Thermosteel Glassy Drinking Cup Lid 350 ml Flask Reviews,4.4,4,Value-for-money,nice product
"MILTON Stream 750 Stainless Steel Water Bottle, 760 ml, Black 760 ml Bottle Reviews",4.1,2,Bad quality,milton bottle good big curved mouth
BOLDFIT Tumbler with Straw Insulated Tumbler with Lid Hot & Cold with Handle Cup Steel 1200 ml Bottle Reviews,4.5,5,Just wow!,amazing product easy use classy look go worth money comes steel straw cleaner also quality premium
"MILTON Thermosteel Glassy Drinking Cup Lid, 500 ml Flask Reviews",4.3,4,Delightful,good except outer cover
"bottel Thermos Water Bottle, Double Wall, Vaccum Flask, Hot or Cold for 24 Hours 1000 ml Flask Reviews",4.3,5,Great product,stainless steel vacuum flask masterpiece temperature control stainless steel double walled vacuum flask proven realm beverage storage store water hot cool
pexpo Oslo Hot & Cold ISI Certified Vacuum insulated Water Bottle 500 ml Flask Reviews,4.3,5,Awesome,nice value money good quality thanks flipkart
"pexpo Hot and Cold Water Bottle, Stainless Steel Vacuum Insulated Flip Pro 1000 ml Flask Reviews",3.9,5,Must buy!,great water bottle durable easy carry sleek design perfect size right fitting cup holders backpacks love vibrant color options
cello Puro Steel-X Royce 600 | PU Insulation | Leak Proof | Wide Mouth | 540 ml Bottle Reviews,4.1,4,Nice product,good quality
MILTON Viva tuff 1000 ml Flask Reviews,4.1,3,Decent product,good internal steel got rusted months use
Sentricus Round Diamond 6PCS Premium Water Fridge Bottles (Set Of 6) 1000 ml Bottle Reviews,4.3,5,Simply awesome,ossmmmm product happy thanku flipkart
"pexpo 24 Hrs Hot & Cold ISI Certified Vacuum Insulated Ombre Steel Bottle,Electro 500 ml Flask Reviews",4.3,5,Terrific,value money
"MILTON Copper Drinking Water Tumbler with Lid, Set of 2, Copper (Lid Colour May Vary) 480 ml Bottle Reviews",4.2,4,Nice product,nice product little small size nice daily office travel
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Wonderful,good product happy
Hmk HMK120MMJ 20000 ml Bottle Reviews,4.2,5,Simply awesome,amazing best water bottle
Apeiron Fridge bottle pack of 2 1000 ml Bottle Reviews,3.8,3,Does the job,good product
SPEEDEX Water for fridge School Gym Yoga Home office Boys Girls 1000 ml Bottle Reviews,4.0,4,Pretty good,good know longer
cello Instyle 1000 ml Flask Reviews,4.2,5,Simply awesome,nice thnx flipkart
cello by cello H2O 1000 Glass Fridge Water with Plastic Cap|Light weight|Leak proof 920 ml Bottle Reviews,4.5,5,Fabulous!,amazing product also get amazing discount
URBANHUDA Vacuum Insulated Flask set 3Cup set for Hot & Cold Drink (Giftset Blue) 500 ml Flask Reviews,3.7,1,Unsatisfactory,per expectations
"pexpo 1000 ml, 24 Hrs Hot & Cold ISI Certified, Bravo Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.2,5,Mind-blowing purchase,nice product keep water warm hrs
Sentricus Round Diamond 6PCS Premium Water Fridge Bottles (Set Of 6) 1000 ml Bottle Reviews,4.3,5,Brilliant,nice product
"MILTON Helix 1000 Pet ,1 Litre 1000 ml Bottle Reviews",4.2,5,Great product,excellent products looks good nice color go without hassitation
InstaCuppa Thermos Double Wall Vacuum Insulated Stainless Steel 1000 ml Bottle Reviews,4.4,4,Wonderful,build quality excellent
"BOROSIL Bolt Trans Red Vacuum Insulated 1 L Water Bottle, 24 Hours Hot and Cold Flask 1000 ml Bottle Reviews",4.3,4,Value-for-money,perfect
cello H2O Stainless Steel 1000 ml Bottle Reviews,4.0,1,Terrible product,really impressed product since received surprisingly went wrong day got leaked base keep aside know eligible get replaced plz help
SPEEDEX Stainless Steel Water Bottle Sipper Cap for fridge School Home office Men Women 1000 ml Bottle Reviews,4.0,5,Just wow!,good
MILTON BLISS 900 Thermosteel Vaccum Insulated Hot & Cold Water Bottle 790 ml Flask Reviews,4.4,3,Nice,nice
MILTON Crown 900 750 ml Flask Reviews,4.3,5,Super!,nice product
Snapple TAG Single Wall Stainless Steel Fridge/Gym/Home/Office Water Bottle 1000 ml Bottle Reviews,3.8,4,Really Nice,quality good whate kite instrasted
pexpo Vacuum Insulated Water Bottle with Jute-bag 24 Hrs Hot and Cold Fererro 1500 ml Flask Reviews,4.3,5,Great product,kept hr hot
MILTON Elfin Thermostee 160 ml Bottle Reviews,4.2,5,Fabulous!,extremely good cute flask tis second time purchase
MILTON Elfin Thermosteel Hot and Cold 160 ml Bottle Reviews,4.3,4,Worth the money,nice product
Pigeon Inox Hydra Plus 900 ml Bottle Reviews,4.0,5,Highly recommended,good
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,5,Mind-blowing purchase,school
"MILTON Shine 1000 Stainless Steel Water Bottle, Military Green 900 ml Bottle Reviews",3.5,4,Delightful,good bad
"Duminas Unbreakable Water Bottle 1 L with Motivational Time Marker, , 1000 ml Bottle Reviews",4.0,5,Classy product,comfortable use design colour combo super cool like product much
MILTON DUO DLX 1800 ml Flask Reviews,4.4,5,Terrific purchase,hare krishna thankful flipkart wonderful service exectly time reach product nice product excellent packing much
MILTON Viva tuff 1000 ml Flask Reviews,4.1,5,Classy product,good
Hmk HMK120MMJ 20000 ml Bottle Reviews,4.2,5,Mind-blowing purchase,nice
cello Duro Tuff Kent DTP Coating Double Walled 900 ml Flask Reviews,4.4,4,Wonderful,superb product quality good happy
"MILTON Steel Convey 900 Insulated Inner Stainless Steel Water Bottle,Set of 2, Blue, Cyan 630 ml Bottle Reviews",4.1,5,Perfect product!,best office goers
"pexpo 2000ml 24 Hrs Hot and Cold Vacuum Insulated Water Bottle With Carry Handle, Echo 2000 ml Flask Reviews",4.3,5,Fabulous!,good product
cello Puro -X Benz 900 | PU Insulation | Leak Proof| Wide Mouth & Easy to Open | 730 ml Bottle Reviews,4.0,5,Must buy!,nyc bottle light weight personaly love clor nd
cello Swift Pro Stainless Steel | Screw-Top Lid | Easy to Carry | Durable & Leakproof 890 ml Flask Reviews,4.3,4,Delightful,ok hendal chip
BELLERBIRD Premium Quality Unbreakable Material Round Shape H2o Water Bottle For Fridge 999 ml Bottle Reviews,4.1,5,Wonderful,nice
cello Duro Tuff Kent DTP Coating Double Walled Stainless Steel 750 ml Flask Reviews,4.4,5,Worth every penny,like design color good quality reach time thank
MILTON Crown 900 750 ml Flask Reviews,4.3,5,Brilliant,nice products
"MILTON Super 1000 Single Wall Stainless Steel Bottle, Set of 2, 1000 ml Each, Silver 1000 ml Bottle Reviews",3.9,4,Good choice,nice product
"MILTON Marble 900 PU Insulated, Water Hot & Cold, Leakproof 630 ml Bottle Reviews",3.8,4,Value-for-money,bottle flipkart picture real real looking like myelde colour picture looking pretty colour printing milton black colour real light blue colour give original picture flipkart picture cheat customers good quality money thank
"MILTON Aqua 500 Stainless Water , 500 ml Bottle Reviews",4.0,5,Classy product,excellent product delivered time
MILTON BLISS 900 Thermosteel Vaccum Insulated Hot & Cold Water Bottle 790 ml Flask Reviews,4.4,5,Simply awesome,product quality good
MILTON Classic 2000 ml Flask Reviews,4.2,5,Classy product,supr
Flipkart SmartBuy Designer Mosaic Bottle - 1000ml - PET Reviews,4.3,5,Simply awesome,quality good
"pexpo 24 Hrs Hot & Cold ISI Certified, Vacuum insulated Water Bottle Oreo-Steel Cap 500 ml Flask Reviews",4.3,4,Very Good,good
MILTON Glassy 1000 ml Flask Reviews,4.4,5,Best in the market!,best product price range
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Simply awesome,good product worth every penny
"MILTON Helix 1000 Pet Water Bottle, Set of 6, 1 Litre Each, Green 1000 ml Bottle Reviews",4.2,5,Wonderful,super product super quality super water bottle
cello H2O 1000 ml Bottle Reviews,4.5,5,Awesome,excellent
"AneriDEALS Golden Ring Clear Water Bottle for Fridge, Home, Office School Boy, Unbreakable 1000 ml Bottle Reviews",4.0,4,Delightful,good product like thank
"MILTON Super 750 Stainless Steel Water Bottle, Black 650 ml Bottle Reviews",3.9,5,Awesome,colour different
MILTON VERTEX 700 ml Flask Reviews,4.4,4,Really Nice,good bottle
pexpo 1500ml Vacuum Insulated Water Bottle with Jute-bag 24 Hrs Hot and Cold Fererro 1500 ml Flask Reviews,4.3,5,Fabulous!,excellent
SPEEDEX Stainless Steel Water Bottle for fridge School Gym Home office Travel Boys Girls 1000 ml Bottle Reviews,3.9,4,Value-for-money,good
"MILTON Super 500 Stainless Steel Water Bottle, Black 475 ml Bottle Reviews",3.9,5,Terrific purchase,good product good quality good price thanks
"MILTON Hector 1000 Pet Water Bottle, Set of 3, 1 Litre Each, Multicolor 1000 ml Bottle Reviews",4.4,4,Delightful,honest review days use 5/5 beautiful product milton bottles looks beautiful product durable leak proof product color combination awesome gripping also good handy bottles paid review 5/5
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Terrific purchase,good product leak proof durable
The Better Home 500 Insulated Water Bottle 500ml | Stainless Steel Insualted Flask | Leak Proof 500 ml Bottle Reviews,4.3,5,Nice bottle,good quality bottle build material also primium stylish leak proof well love bottle lot
MILTON THERMOSTEEL 500 ml Flask Reviews,4.2,4,Pretty good,good
Mizuki 2L Motivational Sports Water Bottle with Time Marker - Times to Drink 2000 ml Bottle Reviews,4.4,5,Worth every penny,plastic good quality lid tight spillage sorts gets job done good product overall
"MILTON Marble 900 PU Insulated, Water Hot & Cold, Leakproof 630 ml Bottle Reviews",3.8,1,Waste of money!,poor quality
cello Puro -X Benz 900 Insulated Inner Outer Water 730 ml Bottle Reviews,4.0,5,Wonderful,good product loved easy carry light weight
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Terrific,nice
MILTON Duo Dlx 750 ml Bottle Reviews,4.4,5,Super!,nice product
"MILTON Aqua Stainless Steel , 500 ml Bottle Reviews",4.0,5,Simply awesome,good delivery time delivery person good fantastic work
MILTON Bliss 600 Thermosteel Hot and Cold water 500 ml Flask Reviews,4.4,5,Awesome,nice product
"pexpo Thermosteel Vacuum Flask, 18 Hrs Hot and Cold with Zipper Bag Flip-Pro 750 ml Flask Reviews",4.0,5,Just wow!,good quality
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,4,Delightful,nice product
"pexpo 24 Hrs Hot and Cold ISI Certified , Oreo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Terrific purchase,good product
XAMILE Water Bottle with Straw & Time Marker - Leakproof & BPA Free 1000 ml Bottle Reviews,3.9,5,Wonderful,love bottle
"MILTON Aura 750 Thermosteel Bottle, 750 ml, Grey | 24 Hours Hot and Cold 750 ml Flask Reviews",4.4,5,Worth every penny,almost one week completed actually last night filled hot water still next night maintains almost hot really loved good milton thanks
"pexpo 1500ml 24 Hrs Hot and Cold Vacuum Insulated Water Bottle With Carry Handle, Echo 1500 ml Flask Reviews",4.3,4,Value-for-money,good product
MILTON Atlantis 600 Thermosteel Hot and Cold Water Bottle 500 ml Flask Reviews,4.3,4,Worth the money,good one using second time since two years
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,4,Good choice,good
MILTON Super Stainless Water 1000 ml Bottle Reviews,3.9,5,Best in the market!,good
"pexpo 1000 ml Fridge Stainless Steel Water Bottle, Chromo-Xtreme 1000 ml Bottle Reviews",4.1,5,Best in the market!,good
cello Kent Stainless Steel|Durable DTP Coating |Keep Beverage Hot/ Cold|Leaf Proof 900 ml Flask Reviews,4.3,5,Super!,good product
"MILTON Handy 650 Stainless Water , 690 ml Bottle Reviews",4.1,1,Horrible,low quality
pexpo 1000ml 24 Hrs Hot and Cold Flask with Jute-bag Vacuum Insulated Flamingo 1000 ml Flask Reviews,4.1,4,Really Nice,nice
Rema Sports-Pot-500 750 ml Bottle Reviews,4.0,5,Simply awesome,good
MILTON Beverage Dispenser 3.58 l Flask Reviews,4.2,1,Hated it!,wasted money product
MILTON Bliss 600 Thermosteel Hot and Cold water 500 ml Flask Reviews,4.4,5,Simply awesome,nice
"MILTON Helix 1000 Pet Water Bottle, Set of 2, 1 Litre Each, Blue 1000 ml Bottle Reviews",4.2,5,Perfect product!,osm
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Must buy!,parfact good quality
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Perfect product!,cold hot trusted
pexpo Oslo 24 Hrs Hot & Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.3,1,Unsatisfactory,joke even keep hot cold hrs seriously fools us
"pexpo 750ml, 18 Hrs Hot & Cold Thermosteel Vacuum Flask with Zipper Bag, Flip-Pro 750 ml Flask Reviews",4.0,5,Perfect product!,handy
"pexpo Sports and Hiking Stainless Steel Water Bottle, Bistro-Xtreme 1000 ml Bottle Reviews",4.1,4,Very Good,thank fast delivery requested
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Great product,excellent bottle want keep water temperature longer duration mom put hot water night still warm water night could sustain temperatures hours water still hot enough could drink directly needed mix regular water works really well got could get hot water drink anytime without needing go heat water still checked cold water w read
DPM Stainless Steel bottle 16.9oz Vacuum Insulated Bottle with (2 Cup) hot & coo 500 ml Bottle Reviews,3.7,4,Good quality product,design good maintain heat also good leak proof compact size easy handle product show temperature shows occasionally sometimes show temperature sometimes show temperature touch top way overall good
MILTON Super 1000 Stainless Steel 1000 ml Bottle Reviews,3.9,4,Really Nice,good work
"pexpo 24 Hrs Hot and Cold ISI Certified, Oslo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,4,Really Nice,awesome purchase
Karma Impex Unbreakable Silicone Water Bottle 1 Liters with Motivational Time Marker Bottle 1000 ml Bottle Reviews,3.9,5,Mind-blowing purchase,supper product nice
SeaRegal Motivational Plastic Water Bottle with Straw 2000 ml Bottle Reviews,4.4,5,Highly recommended,good one wan na drink water per diet go
"Flipkart SmartBuy Antic Bottle Fridge, for Home Office Gym School Boy, Pack of 6 (Blue) 1000 ml Bottle Reviews",4.3,5,Mind-blowing purchase,quality good design awesome
BELLERBIRD by BELLERBIRD SQUARE SHAPE 6 set Premium Water Fridge Bottles Set Of 6 1000 ml Bottle 1000 ml Bottle Reviews,4.1,4,Pretty good,nice bottle
pexpo 1500ml 24 Hrs Hot and Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1500 ml Flask Reviews,4.3,5,Awesome,good condition thank goodness
"pexpo 1000 ml Sports and Hiking Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Classy product,product amazing
MILTON Elfin Thermosteel Hot and Cold 160 ml Bottle Reviews,4.3,5,Classy product,good product ml enough hot water tea
"MILTON Aqua Stainless Steel , 500 ml Bottle Reviews",4.0,4,Nice product,good product double layer
cello Puro Steel-X Royce 600 | PU Insulation | Leak Proof | Wide Mouth | 540 ml Bottle Reviews,4.1,1,Hated it!,lid closing properly
"pexpo 500 ml 24 Hrs Hot & Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Just wow!,nice bottle suggest buy purpose trying kept hot water still hot temperature nice doubt better milton cello
"pexpo 12 Hrs Hot and Cold Water Bottle,Stainless Vacuum Insulated Cameo 300 ml Flask Reviews",4.1,1,Worst experience ever!,working waste
"pexpo 24 Hrs Hot & Cold ISI Certified Vacuum Insulated Ombre Steel Bottle,Electro 500 ml Flask Reviews",4.3,5,Must buy!,good
pexpo Insulated Warm And Cold School Kids Stereo 700 ml Bottle Reviews,3.7,1,Horrible,waste money product leak proof cap close properly top ca hold hot cold less half nd hour
cello Puro Steel-X Royce 600 | PU Insulation | Leak Proof | Wide Mouth | 540 ml Bottle Reviews,4.1,4,Wonderful,good
